articleId,Recommendation 1,Recommendation 2,Recommendation 3,Recommendation 4,Recommendation 5
6757348772114374254,-4095842175692097942,-4050006690189978332,5237574390644778994,-2871347907044769386,3180608611815082945
6765368095966422513,638282658987724754,-9080873096647717414,-9128652074338368262,3296513714237850943,3564394485543941353
6766105865162331239,-8377626164558006982,8120046881003900118,6999813113145211708,-6308850935767965758,-3872763991286728274
6769852549722242790,7013665235990336340,-3614882924009373024,-2440247087447106971,2870099478920706993,5719793245136119929
6778168087818060600,-8353590933060505654,8637400873589298078,-2547386150711652030,-4291244850221551577,3564394485543941353
6783622248311192269,123378787151399958,-9105040345021932755,1115750778137998115,4313871021753084020,-5082274522455747241
6793894801847439981,5395868751435718725,6754313450809254838,1719976830095479814,2255878226385826814,7286613907013366088
6797033574746412211,-6598777110696521045,9026402401132606773,-7555896091148631419,8527071648070448758,6620060201676471218
6797493571710971497,-2940536914889279273,-7863574628164051955,-5253644367331262405,-3662111110237135231,-8353590933060505654
6798386551136144335,2081512200574495983,-5784991738549272379,5018472516978866574,-5989749314869037016,-538948733779286129
6800965548226529308,2572662123697831414,-1101361754763388054,-9041546321432974047,-4049108709890217048,8676570915361993722
6807042796917367736,3888577703887670575,7434270606888620096,623421554979899217,-5000193502203199335,374674704202038318
6817244649248188271,-9028990334396397584,-6074661548047199165,-6499865726739947794,511891900317865118,-9152398073968262186
6829640091575814990,-8146108036639482450,123378787151399958,5779887740609126631,1115750778137998115,-5082274522455747241
6831941111848480366,-7002558676365724983,-4833307637594287163,4273365516830385867,2323403245382926621,-7484960773951920439
6844164348224220577,8631616594020837056,-205193648629294862,7516228655554309785,5929055844564382383,-7002558676365724983
6847089514431675996,1019706997674210703,-5082274522455747241,1441248639512899483,231281690254211527,-1452340812018195881
6847460841437230342,-6814865160063205794,489290927107045539,1981046186743381313,-7990179956144740367,2727743992157210358
6850500272809381909,1734266821019430183,5684817723169964056,4575580212020245658,3035329611795434601,-44082375822273498
6852597772196653540,-6734931185433789466,2301338403202434417,4375556914674736641,-8762137947059829459,-115909536143817330
6858632230975272305,2333823948799779498,-8194774279664546436,-8279505492976427918,-4024778022934140027,7606744605433799135
6868454399455433725,-2400879112398974660,4037478513037442964,-4640750981890093183,-6707474286910397949,5005421293875190218
6870972580508513306,4877833951599818487,5619251370090681244,1128840733277618400,-518690781085251687,-8159730897893673528
6873454157736399518,231281690254211527,123378787151399958,3751305746867503759,4313871021753084020,-5082274522455747241
6876740810766966100,7877378240682678384,6678691743269420670,-158184760257182670,7062745737910050042,-6570327055377820618
6881796783400625893,6094778865705471594,8631616594020837056,1485652648052127324,3353902017498793780,8770410950539401126
6892165923784661946,-713893030279048092,2847365042071859088,-799315203186826480,5152069678055228801,-8189315446782327370
6892866957050839435,-4070929606295451361,-1606909838151129701,156889606517612871,-5017021199558167721,7207307032404768106
6908884359295619150,5135371516547401748,-9137036168156595470,-5283011611531067471,-4640750981890093183,-2400879112398974660
6909761382991856804,5779887740609126631,123378787151399958,4161491675236615151,231281690254211527,6341647533150019811
6910763794618680440,-7762049078455894395,957332268361319692,8886002764685330098,-3058031327323357308,6255978182562760059
6915731723505426291,-7191607771634445823,6797493571710971497,216869981229779312,8844011188151156774,-7863574628164051955
6917508501173008954,8968837261991914049,6987435400166905688,1286723199785027310,-1403735753867098241,7756118769128656312
6932547594283220441,-4930542581518647030,1981046186743381313,9122627895188486603,5834671664627894569,-9128741757954228992
6940370558848102253,4373020502739965726,1862503310075246782,1971653634364577968,-5088157426675091741,-7009536306337650657
6941466664989793964,2259988589066296676,7734121175534200554,8386493184609384928,4634963407423735625,231281690254211527
6943483335823457240,8074780316213343498,8254285966695461849,-908052164352446106,-1463025432902754108,409265364477466508
6947862790919978120,-7646922141533719881,2317969739828155334,-411378842607264055,90383487344892230,2244894675266276573
6953968734027801757,123378787151399958,-8968101771604200516,-5082274522455747241,1115750778137998115,4313871021753084020
6980529106338478812,162771765556771108,-6739959707791598779,4843782008053284888,-3850335246895770347,-5953227649059336919
6984066580750577207,5189433264884433830,1137471872769164371,-8426084422061984285,4916417766268744775,1954991916791271993
6985167957194730651,5189107351987144723,8115033558441775155,-8489944755890710748,-5331421579623797776,3799414975499163376
6987372590141903729,5545306236636747547,-2323511129839590090,-1511619461666295654,-8968101771604200516,8020104407235635818
6987435400166905688,8968837261991914049,-1403735753867098241,1286723199785027310,5111115201913219115,6917508501173008954
6989198691754522425,7182931494487573654,8355302955998803709,-7009536306337650657,2719909253419802298,-3405516291669853723
6997620589258672675,-6761163882540291832,4815632823882298534,4909630283317268181,-1473180765724334454,123378787151399958
6999813113145211708,-1878569380455769122,6766105865162331239,-535029905294961110,-4050006690189978332,-4095842175692097942
7000840123067725009,-504935756748713175,5232169374213306041,4917926779066818777,-5411404485622449820,6569723785655740276
7004101889471761341,-8722526817358894474,-6324550271415246022,833256912680066502,3582716808949240433,7400247075626691905
7013665235990336340,6769852549722242790,-2440247087447106971,8386493184609384928,-583471248660258378,2601622077116449484
7021353262177009708,7083316110921342538,231281690254211527,4313871021753084020,-6761163882540291832,-2587745393898245957
7023677777837267720,8473367604990946179,-5920475612630001479,5217724704513784613,2607211459879791691,-6397413461412629080
7024819429467163565,8947914348334479785,7508152369854945139,2393972361498749268,-9192549002213406534,2633209697262372913
7029834616968294970,2424381466524517235,-6558712014192834002,-4485188959476061019,6472331784294749716,-569322218183730892
7036087807129071010,9128267824356972069,-3136683414587095274,6042459843569845586,-862645085190435621,6634206168889468590
7039033478836344543,-5843518165523212471,-4386371945374980231,4702466408529036844,-788035419968530567,1012456848389051365
7059601745558171892,-3410781775610270991,8378863480597222815,8587620342631480154,6097677219931837830,4306804750094230211
7062745737910050042,5271898714958115766,-1483274517395674620,6876740810766966100,7877378240682678384,3679601493757850490
7065704533945771463,-1663441888197894674,457505998997890101,4815632823882298534,-2720012228333470715,6162786478796754684
7071371416976898441,-1630229587164086350,3575694866055127253,6384824828701919724,-9137036168156595470,-7130425546996181071
7077639154797499584,1177957942021788639,-6810247170272691501,2623290164732957912,8200662919796009914,-1625217607550912638
7078276984547732873,7078276984547732873,-9102431381393428051,6237714845306489877,-5198756378866433953,-3790313320969344469
7083316110921342538,-2587745393898245957,4313871021753084020,-556674612043273194,231281690254211527,-6859363289291329827
7087600436874507849,-7009536306337650657,240943776326872028,-1820269894165785259,-3405516291669853723,-9161596996229760398
7088167897470452815,8586403905004879205,-8992803137960175254,7526364197140419661,-6308850935767965758,-6765871608738223618
7104734618727920421,9158289456544908688,-659411840002799494,3845974592165897942,-5784228041033890044,8428597553954921991
7105108082715965818,8596997246990922861,8402348887626635381,-9055044275358686874,-538948733779286129,-6308850935767965758
7124632953201847659,6576356408780336784,3547081132182529111,2885511262558254418,6377566860234930618,7664140604181040222
7127997889533450554,751528815916485437,-4386371945374980231,1012456848389051365,-2405892683303291957,-7009536306337650657
7138108653908662095,-8243488279185272615,4815632823882298534,457505998997890101,2834574758085485485,-339230353302835829
7140495736721533935,123378787151399958,-8254222281357012124,-5082274522455747241,6044362651232258738,-8968101771604200516
7155061818771055780,-6570327055377820618,6678691743269420670,-8353590933060505654,638282658987724754,4306804750094230211
7168347449326627154,4422997595777504091,2704671778746002960,-3697359635590244386,7653591914898297019,5827857898404399503
7174452660053929140,5238119115012015307,4139191914110236238,7255021292858609470,4069333494579100211,-2976309714446243509
7181581805250416928,-321691855821364131,-2309481887656981309,-1306208577536428610,-2405892683303291957,-5684357871122991503
7182931494487573654,240943776326872028,-3405516291669853723,4909630283317268181,-7009536306337650657,4307023751244532288
7187598944032799890,-945863510619496974,2314077149264083254,2388097612905924826,-847494979958007433,6237433897543964784
7187974705675832644,4355464044208438135,3075564241645350154,-4336877432539963613,-4201751526335049119,6658481071718074876
7191770005709670956,4815632823882298534,123378787151399958,-1297580205670251233,1854874463930846880,-5082274522455747241
7202701636941380671,-411378842607264055,3134511142783292503,6241723672990266258,5429045128339158843,-5729915270134094048
7203367456821804602,5005421293875190218,-2400879112398974660,4895396506368139469,-4640750981890093183,-862645085190435621
7206850235815254159,-2430889785264760757,3845974592165897942,4817624205684040310,8878031598946138458,-3872763991286728274
7207307032404768106,-8190931845319543363,-3460883803089049921,3149164017776669829,4751741894255718069,-1342820011354825290
7207514472495382992,-78422372027822130,897043351348716074,-2323511129839590090,4313871021753084020,-2167839778474325326
7216750853471801538,7993526700719577624,-3951274083288934897,8586403905004879205,-3886927790136130174,764116021156146784
7217636150008996485,-8968101771604200516,-2167839778474325326,-8254222281357012124,374352050712569304,4546206336477094824
7226503561499839165,-4798431998955209742,6521856301289868251,4165127518659426948,2474876390020567211,-5813211845057621660
7229629480273331039,4877833951599818487,1128840733277618400,-518690781085251687,-92787874211637246,5619251370090681244
7238948407563080770,5508665170385092264,2598008935363515744,-3872763991286728274,-8717945432162716060,-6308850935767965758
7247406924790318523,-8254222281357012124,123378787151399958,-5082274522455747241,6341647533150019811,-7195227263752331646
